Condition,OriginalReadCode,CleansedReadCode,Term
Malignant neoplasms ,ByuC0,ByuC000,[X]Malignant neoplasm of other specified sites
Malignant neoplasms ,B595,B595.00,Malignant tumour of unknown origin
Malignant neoplasms ,BB2A-1,BB2A.11,[M]Epidermoid carcinoma NOS
Malignant neoplasms ,B5,B5...00,Malignant neoplasm of other and unspecified sites
Malignant neoplasms ,B-1,B....11,Cancers
Malignant neoplasms ,^ESCTSQ296471,,Squamous cell epithelioma
Malignant neoplasms ,^ESCTMY342605,,Myasthenic syndrome
Malignant neoplasms ,B593,B593.00,Primary malignant neoplasm of unknown site
Malignant neoplasms ,^ESCTLA342606,,Lambert-Eaton myasthenic syndrome
Malignant neoplasms ,^ESCT1192578,,Malignant neoplasm of flank NOS
Malignant neoplasms ,^ESCTCA535527,,Cancer - unknown origin
Malignant neoplasms ,A7886,A788600,Human immunodeficiency virus with secondary cancers
Malignant neoplasms ,BB2G,BB2G.00,[M]Adenoid squamous cell carcinoma
Malignant neoplasms ,F3962,F396200,Myopathy due to malignant disease
Malignant neoplasms ,^ESCTAD389708,,Adenoid squamous cell carcinoma
Malignant neoplasms ,^ESCTSQ389710,,"Squamous cell carcinoma, acantholytic"
Malignant neoplasms ,^ESCTMY367107,,Myopathy associated with malignant disease
Malignant neoplasms ,^ESCTEP464972,,Epiretinal membrane stripping
Malignant neoplasms ,^ESCTAC389711,,Acantholytic squamous cell carcinoma
Malignant neoplasms ,72730,7273000,Epiretinal dissection
Malignant neoplasms ,AyuC8,AyuC800,[X]HIV disease resulting in other malignant neoplasms
Malignant neoplasms ,^ESCTPS389709,,Pseudoglandular squamous cell carcinoma
Malignant neoplasms ,^ESCTCA367106,,Carcinomatous myopathic syndrome
Malignant neoplasms ,A7898,A789800,HIV disease resulting in multiple malignant neoplasms
Malignant neoplasms ,B9000,B900000,Neoplasm of uncertain behaviour of parotid gland
Malignant neoplasms ,B901-2,B901.12,Neoplasm of uncertain behaviour of pharynx
Malignant neoplasms ,^ESCTNE404576,,Neoplasm of uncertain behavior of gastrointestinal tract
Malignant neoplasms ,^ESCTNE404790,,Neoplasm of uncertain behavior of nasopharyngeal wall
Malignant neoplasms ,ByuH9,ByuH900,[X]Neoplasm/uncertain+unknown behavior/other specified sites
Malignant neoplasms ,^ESCTMI534479,,Mixed parotid tumor
Malignant neoplasms ,^ESCT1191865,,Neoplastic disease of uncertain behavior
Malignant neoplasms ,^ESCTNE430996,,Neoplasms of uncertain behavior
Malignant neoplasms ,^ESCTNE475639,,Neoplasm of uncertain behavior of gum
Malignant neoplasms ,^ESCTNE475637,,Neoplasm of uncertain behavior of gums
Malignant neoplasms ,B901,B901.00,"Neop of uncertain behaviour of lip, oral cavity and pharynx"
Malignant neoplasms ,^ESCTNE404881,,Neoplasm of uncertain behavior of pharynx
Malignant neoplasms ,^ESCTNE475638,,Neoplasm of uncertain behaviour of gum
Malignant neoplasms ,^ESCTNE404575,,Neoplasm of uncertain behaviour of gastrointestinal tract
Malignant neoplasms ,^ESCTNE404855,,Neoplasm of uncertain behavior of parotid gland
Malignant neoplasms ,^ESCTNE430994,,Neoplastic disease of uncertain behaviour
Malignant neoplasms ,^ESCTNE475634,,Neoplasm of uncertain behaviour of submaxillary gland
Malignant neoplasms ,^ESCTNE404827,,Neoplasm of uncertain behavior of palate
Malignant neoplasms ,^ESCTNE404556,,Neoplasm of uncertain behavior of floor of mouth
Malignant neoplasms ,^ESCTNE404823,,Neoplasm of uncertain behavior of oropharynx
Malignant neoplasms ,^ESCTNE404791,,Neoplasm of uncertain behaviour of nasopharyngeal wall
Malignant neoplasms ,^ESCTNE405165,,Neoplasm of uncertain behavior of tongue
Malignant neoplasms ,^ESCTNE405113,,Neoplasm of uncertain behavior of sublingual gland
Malignant neoplasms ,^ESCTNE404741,,Neoplasm of uncertain behavior of minor salivary gland
Malignant neoplasms ,^ESCTNE404690,,Neoplasm of uncertain behavior of lip
Malignant neoplasms ,^ESCTNE552346,,"Neoplasm of uncertain behavior of lip, oral cavity and/or pharynx"
Malignant neoplasms ,^ESCTNE552345,,"Neoplasm of uncertain behavior of lip, oral cavity and pharynx"
Malignant neoplasms ,^ESCTNE475633,,Neoplasm of uncertain behavior of submandibular gland
Malignant neoplasms ,B902,B902.00,"Neop of uncertain behaviour stomach, intestines and rectum"
Malignant neoplasms ,B907z,B907z00,"Neop of uncertain behaviour of trachea, bronchus or lung NOS"
Malignant neoplasms ,ByuH,ByuH.00,[X]Neoplasms of uncertain and unknown behaviour
Malignant neoplasms ,B902z,B902z00,"Neop of uncertain behaviour stomach, intestine or rectum NOS"
Malignant neoplasms ,B9011,B901100,Neoplasm of uncertain behaviour of tongue
Malignant neoplasms ,B900,B900.00,Neoplasm of uncertain behaviour of major salivary glands
Malignant neoplasms ,^ESCTNE404447,,Neoplasm of uncertain behavior of cheek
Malignant neoplasms ,^ESCTNE404614,,Neoplasm of uncertain behavior of hypopharynx
Malignant neoplasms ,B9002,B900200,Neoplasm of uncertain behaviour of submandibular gland
Malignant neoplasms ,B9013,B901300,Neoplasm of uncertain behaviour of gums
Malignant neoplasms ,B9000-1,B900011,Mixed parotid tumour
Malignant neoplasms ,B9,B9...00,Neoplasms of uncertain behaviour
Malignant neoplasms ,B9014,B901400,Neoplasm of uncertain behaviour of floor of mouth
Malignant neoplasms ,B9010,B901000,Neoplasm of uncertain behaviour of lip
Malignant neoplasms ,B9012,B901200,Neoplasm of uncertain behaviour of minor salivary gland
Malignant neoplasms ,B9018,B901800,Neoplasm of uncertain behaviour of oropharynx
Malignant neoplasms ,B9016,B901600,Neoplasm of uncertain behaviour of palate
Malignant neoplasms ,B900z,B900z00,Neoplasm of uncertain behaviour of major salivary gland NOS
Malignant neoplasms ,B9-99,B9...99,Other uncertain neoplasms
Malignant neoplasms ,B9015,B901500,Neoplasm of uncertain behaviour of cheek
Malignant neoplasms ,B9017,B901700,Neoplasm of uncertain behaviour of nasopharynx
Malignant neoplasms ,B901-1,B901.11,Neoplasm of uncertain behaviour of oral cavity
Malignant neoplasms ,ByuH7,ByuH700,"[X]Oth spcf neo/uncrt+unknwn behav/lymph,h'matopetic+rel tis"
Malignant neoplasms ,ByuHA,ByuHA00,"[X]Neoplasm of uncertain and unknown behaviour, unspecified"
Malignant neoplasms ,^ESCTNE404789,,Neoplasm of uncertain behavior of nasopharynx
Malignant neoplasms ,^ESCTNE475631,,Neoplasm of uncertain behavior of major salivary gland
Malignant neoplasms ,B9019,B901900,Neoplasm of uncertain behaviour of hypopharynx
Malignant neoplasms ,B9001,B900100,Neoplasm of uncertain behaviour of sublingual gland
Malignant neoplasms ,B901z,B901z00,"Neop of uncertain behaviour lip, oral cavity and pharynx NOS"
Malignant neoplasms ,^ESCTNE535552,,Neoplasm of uncertain behavior of oral cavity
Malignant neoplasms ,^ESCTNE475635,,Neoplasm of uncertain behavior of submaxillary gland
Malignant neoplasms ,B11-1,B11..11,Gastric neoplasm
Malignant neoplasms ,^ESCTTU438841,,Tumor of stomach
Malignant neoplasms ,^ESCTNE663243,,Neoplasm of uncertain behavior of stomach
Malignant neoplasms ,B9020,B902000,Neoplasm of uncertain behaviour of stomach
Malignant neoplasms ,^ESCTNE438839,,Neoplasm of stomach
Malignant neoplasms ,^ESCTNE404616,,Neoplasm of uncertain behavior of ileum
Malignant neoplasms ,^ESCTNE404646,,Neoplasm of uncertain behavior of jejunum
Malignant neoplasms ,^ESCTNE404496,,Neoplasm of uncertain behavior of duodenum
Malignant neoplasms ,B9023,B902300,Neoplasm of uncertain behaviour of ileum
Malignant neoplasms ,B9022,B902200,Neoplasm of uncertain behaviour of jejunum
Malignant neoplasms ,B9021,B902100,Neoplasm of uncertain behaviour of duodenum
Malignant neoplasms ,^ESCTNE404346,,Neoplasm of uncertain or unknown behavior of appendix
Malignant neoplasms ,^ESCTTU438879,,Tumor of large intestine
Malignant neoplasms ,^ESCTTU438878,,Tumour of large intestine
Malignant neoplasms ,^ESCTNE404343,,Neoplasm of uncertain behaviour of appendix
Malignant neoplasms ,^ESCTNE438877,,Neoplasm of large intestine
Malignant neoplasms ,^ESCTNE404344,,Neoplasm of uncertain behavior of appendix
Malignant neoplasms ,B9026,B902600,Neoplasm of uncertain or unknown behaviour of appendix
Malignant neoplasms ,B804z,B804z00,Carcinoma in situ of rectum or rectosigmoid junction NOS
Malignant neoplasms ,^ESCTNE404463,,Neoplasm of uncertain behavior of colon
Malignant neoplasms ,B9024,B902400,Neoplasm of uncertain behaviour of colon
Malignant neoplasms ,^ESCTNE404927,,Neoplasm of uncertain behavior of rectum
Malignant neoplasms ,B9025,B902500,Neoplasm of uncertain behaviour of rectum
Malignant neoplasms ,BB5D,BB5D.00,[M]Hepatobiliary tract adenomas and carcinomas
Malignant neoplasms ,BB5Dz,BB5Dz00,[M]Hepatobiliary adenoma or carcinoma NOS
Malignant neoplasms ,BB5D-1,BB5D.11,[M]Biliary tract adenomas and adenocarcinomas
Malignant neoplasms ,^ESCTNE475646,,Neoplasm of uncertain behavior of sphincter of Oddi
Malignant neoplasms ,^ESCTNE404633,,Neoplasm of uncertain behaviour of intrahepatic bile ducts
Malignant neoplasms ,B9033,B903300,Neoplasm of uncertain behaviour of gall bladder
Malignant neoplasms ,B9031,B903100,Neoplasm of uncertain behaviour of intra-hepatic bile ducts
Malignant neoplasms ,^ESCTNE404634,,Neoplasm of uncertain behavior of intrahepatic bile ducts
Malignant neoplasms ,^ESCTNE535554,,Neoplasm of uncertain behavior of biliary system
Malignant neoplasms ,^ESCTNE404574,,Neoplasm of uncertain behavior of gallbladder
Malignant neoplasms ,^ESCTNE438929,,Neoplasm of biliary tract
Malignant neoplasms ,^ESCTNE404573,,Neoplasm of uncertain behaviour of gallbladder
Malignant neoplasms ,^ESCTTU438931,,Tumour of biliary tract
Malignant neoplasms ,^ESCTNE404484,,Neoplasm of uncertain behavior of cystic duct
Malignant neoplasms ,B903z,B903z00,Neop of uncertain behaviour of liver or biliary passages NOS
Malignant neoplasms ,^ESCTNE404467,,Neoplasm of uncertain behavior of common bile duct
Malignant neoplasms ,^ESCTTU438930,,Tumor of biliary tract
Malignant neoplasms ,B9032,B903200,Neoplasm of uncertain behaviour of hepatic duct
Malignant neoplasms ,B9037,B903700,Neoplasm of uncertain behaviour of sphincter of Oddi
Malignant neoplasms ,B9035,B903500,Neoplasm of uncertain behaviour of common bile duct
Malignant neoplasms ,B9034,B903400,Neoplasm of uncertain behaviour of cystic duct
Malignant neoplasms ,B9030,B903000,Neoplasm of uncertain behaviour of liver
Malignant neoplasms ,B9036,B903600,Neoplasm of uncertain behaviour of ampulla of Vater
Malignant neoplasms ,B903,B903.00,Neoplasm of uncertain behaviour of liver and biliary passage
Malignant neoplasms ,^ESCTNE552509,,Neoplasm of uncertain behavior of liver and/or biliary passages
Malignant neoplasms ,^ESCTNE404692,,Neoplasm of uncertain behavior of liver
Malignant neoplasms ,^ESCTNE404322,,Neoplasm of uncertain behavior of ampulla of Vater
Malignant neoplasms ,B903-1,B903.11,Neoplasm of uncertain behaviour of biliary system
Malignant neoplasms ,^ESCTNE475644,,Neoplasm of uncertain behavior of hepatic duct
Malignant neoplasms ,BB5B,BB5B.00,[M]Pancreatic adenomas and carcinomas
Malignant neoplasms ,ByuH0,ByuH000,[X]Neoplasm/uncertain+unknown behaviour/oth digestive organs
Malignant neoplasms ,^ESCTNE475652,,Neoplasm of uncertain behavior of anal canal and sphincter
Malignant neoplasms ,^ESCTNE736178,,Neoplasm of uncertain behaviour of digestive organ
Malignant neoplasms ,B7170-1,B717011,Endocrine tumour of pancreas
Malignant neoplasms ,^ESCTNE404516,,Neoplasm of uncertain behavior of esophagus
Malignant neoplasms ,^ESCTNE404835,,Neoplasm of uncertain behavior of pancreas
Malignant neoplasms ,^ESCTTU438945,,Tumour of pancreas
Malignant neoplasms ,^ESCTNE438943,,Neoplasm of pancreas
Malignant neoplasms ,^ESCTPA510938,,Pancreatic endocrine tumour
Malignant neoplasms ,^ESCTTU510937,,Tumor of endocrine pancreas
Malignant neoplasms ,B9051,B905100,Neoplasm of uncertain behaviour of pancreas
Malignant neoplasms ,B9053,B905300,Neoplasm of uncertain behaviour of spleen
Malignant neoplasms ,^ESCTTU438944,,Tumor of pancreas
Malignant neoplasms ,^ESCTPA510939,,Pancreatic endocrine tumor
Malignant neoplasms ,^ESCTNE405105,,Neoplasm of uncertain behavior of spleen
Malignant neoplasms ,^ESCT1191870,,Neoplasm of uncertain behavior of digestive organ
Malignant neoplasms ,B9050,B905000,Neoplasm of uncertain behaviour of oesophagus
Malignant neoplasms ,B9052,B905200,Neoplasm of uncertain behaviour of anal canal and sphincter
Malignant neoplasms ,BB5Bz,BB5Bz00,[M]Pancreatic adenoma or carcinoma NOS
Malignant neoplasms ,^ESCTGI694859,,GIST - Gastrointestinal stromal tumor
Malignant neoplasms ,^ESCTGA694861,,Gastrointestinal stromal sarcoma
Malignant neoplasms ,^ESCTGA694858,,Gastrointestinal stromal tumor
Malignant neoplasms ,B9054,B905400,Gastrointestinal stromal tumour
Malignant neoplasms ,^ESCTGI694860,,GIST - Gastrointestinal stromal tumour
Malignant neoplasms ,^ESCTNE475657,,Neoplasm of uncertain behavior of cricoid cartilage
Malignant neoplasms ,^ESCTNE475663,,Neoplasm of uncertain behavior of cuneiform cartilage
Malignant neoplasms ,^ESCTTU405252,,Tumour of vocal cord
Malignant neoplasms ,^ESCTNE727110,,Neoplasm of uncertain behavior of skeletal system
Malignant neoplasms ,^ESCTTU404539,,Tumour of false cord
Malignant neoplasms ,^ESCTNE727109,,Neoplasm of uncertain behaviour of skeletal system
Malignant neoplasms ,^ESCTNE475661,,Neoplasm of uncertain behavior of corniculate cartilage
Malignant neoplasms ,^ESCTNE404514,,Neoplasm of uncertain behavior of epiglottis
Malignant neoplasms ,^ESCTNE475654,,Neoplasm of uncertain behavior of thyroid cartilage
Malignant neoplasms ,^ESCTNE404538,,Neoplasm of uncertain behaviour of ventricular bands of larynx
Malignant neoplasms ,^ESCTNE404537,,Neoplasm of uncertain behavior of ventricular bands of larynx
Malignant neoplasms ,^ESCTTU405253,,Tumor of vocal cord
Malignant neoplasms ,^ESCTNE404672,,Neoplasm of uncertain behavior of larynx
Malignant neoplasms ,^ESCTTU404540,,Tumor of false cord
Malignant neoplasms ,^ESCTNE475659,,Neoplasm of uncertain behavior of arytenoid cartilage
Malignant neoplasms ,B930,B930.00,Neop of uncertain behaviour of bone and articular cartilage
Malignant neoplasms ,B930z,B930z00,Neop uncertain behaviour of bone or articular cartilage NOS
Malignant neoplasms ,B9067,B906700,Neoplasm of uncertain behaviour of vestibular fold
Malignant neoplasms ,^ESCTNE404536,,Neoplasm of uncertain behavior of false vocal cord
Malignant neoplasms ,B9061,B906100,Neoplasm of uncertain behaviour of cricoid cartilage
Malignant neoplasms ,B9063,B906300,Neoplasm of uncertain behaviour of arytenoid cartilage
Malignant neoplasms ,B9064,B906400,Neoplasm of uncertain behaviour of corniculate cartilage
Malignant neoplasms ,B9065,B906500,Neoplasm of uncertain behaviour of cuneiform cartilage
Malignant neoplasms ,B9066,B906600,Neoplasm of uncertain behaviour of aryepiglottic fold
Malignant neoplasms ,B906,B906.00,Neoplasm of uncertain behaviour of larynx
Malignant neoplasms ,B906z,B906z00,Neoplasm of uncertain behaviour of larynx NOS
Malignant neoplasms ,B9068,B906800,Neoplasm of uncertain behaviour of vocal cord
Malignant neoplasms ,^ESCTNE475665,,Neoplasm of uncertain behavior of aryepiglottic fold
Malignant neoplasms ,^ESCTNE404542,,Neoplasm of uncertain behavior of vestibular fold
Malignant neoplasms ,B9062,B906200,Neoplasm of uncertain behaviour of epiglottis
Malignant neoplasms ,B9060,B906000,Neoplasm of uncertain behaviour of thyroid cartilage
Malignant neoplasms ,^ESCTNE404535,,Neoplasm of uncertain behaviour of false vocal cord
Malignant neoplasms ,^ESCTNE405251,,Neoplasm of uncertain behavior of vocal cord
Malignant neoplasms ,^ESCTNE404406,,Neoplasm of uncertain behavior of bronchus
Malignant neoplasms ,B9072,B907200,Neoplasm of uncertain behaviour of lung
Malignant neoplasms ,B9071,B907100,Neoplasm of uncertain behaviour of bronchus
Malignant neoplasms ,B9070,B907000,Neoplasm of uncertain behaviour of trachea
Malignant neoplasms ,^ESCTNE405171,,Neoplasm of uncertain behavior of trachea
Malignant neoplasms ,^ESCTNE404712,,Neoplasm of uncertain behavior of lung
Malignant neoplasms ,B9080,B908000,Neoplasm of uncertain behaviour of pleura
Malignant neoplasms ,^ESCTNE404891,,Neoplasm of uncertain behavior of pleura
Malignant neoplasms ,B908,B908.00,"Neop of uncertain behaviour pleura, thymus and mediastinum"
Malignant neoplasms ,^ESCTNE404731,,Neoplasm of uncertain behavior of mediastinum
Malignant neoplasms ,B9082,B908200,Neoplasm of uncertain behaviour of mediastinum
Malignant neoplasms ,^ESCTNE405153,,Neoplasm of uncertain behavior of thymus
Malignant neoplasms ,B9081,B908100,Neoplasm of uncertain behaviour of thymus
Malignant neoplasms ,^ESCTNE404570,,Neoplasm of uncertain behavior of frontal sinus
Malignant neoplasms ,^ESCTNE405095,,Neoplasm of uncertain behavior of sphenoidal sinus
Malignant neoplasms ,^ESCTNE475671,,Neoplasm of uncertain behavior of tympanic cavity
Malignant neoplasms ,^ESCTNE404522,,Neoplasm of uncertain behavior of eustachian tube
Malignant neoplasms ,^ESCTNE475675,,Neoplasm of uncertain behavior of mastoid air cells
Malignant neoplasms ,^ESCTNE475673,,Neoplasm of uncertain behavior of tympanic antrum
Malignant neoplasms ,^ESCTNE404785,,Neoplasm of uncertain behavior of nasal cavity
Malignant neoplasms ,^ESCTNE404520,,Neoplasm of uncertain behavior of ethmoidal sinus
Malignant neoplasms ,B90z8,B90z800,Neoplasm of uncertain behaviour of sphenoidal sinus
Malignant neoplasms ,B90z2,B90z200,Neoplasm of uncertain behaviour of tympanic antrum
Malignant neoplasms ,^ESCTNE404726,,Neoplasm of uncertain behavior of maxillary sinus
Malignant neoplasms ,B90z4,B90z400,Neoplasm of uncertain behaviour of mastoid air cells
Malignant neoplasms ,B90z6,B90z600,Neoplasm of uncertain behaviour of ethmoidal sinus
Malignant neoplasms ,B90z3,B90z300,Neoplasm of uncertain behaviour of eustachian tube
Malignant neoplasms ,B90z7,B90z700,Neoplasm of uncertain behaviour of frontal sinus
Malignant neoplasms ,B90z5,B90z500,Neoplasm of uncertain behaviour of maxillary sinus
Malignant neoplasms ,B90z0,B90z000,Neoplasm of uncertain behaviour of nasal cavity
Malignant neoplasms ,B90z1,B90z100,Neoplasm of uncertain behaviour of tympanic cavity
Malignant neoplasms ,^ESCTNE404932,,Neoplasm of uncertain behaviour of respiratory tract
Malignant neoplasms ,^ESCT1191867,,Neoplasm of uncertain behavior of respiratory tract
Malignant neoplasms ,B907,B907.00,"Neoplasm of uncertain behaviour trachea, bronchus and lung"
Malignant neoplasms ,ByuH1,ByuH100,[X]Neoplasm/uncertain+unknown behavior/oth respirtory organs
Malignant neoplasms ,B910,B910.00,Neoplasm of uncertain behaviour of uterus
Malignant neoplasms ,^ESCTNE405219,,Neoplasm of uncertain behavior of uterus
Malignant neoplasms ,^ESCTNE404825,,Neoplasm of uncertain behavior of ovary
Malignant neoplasms ,B912,B912.00,Neoplasm of uncertain behaviour of ovary
Malignant neoplasms ,B911z,B911z00,Uncertain neoplasm of placenta NOS
Malignant neoplasms ,B9110-1,B911011,Choriadenoma (destruens)
Malignant neoplasms ,^ESCTIN689548,,Invasive mole
Malignant neoplasms ,^ESCTIM689547,,IM - Invasive mole
Malignant neoplasms ,^ESCTNE404889,,Neoplasm of uncertain behavior of placenta
Malignant neoplasms ,B911,B911.00,Neoplasm of uncertain behaviour of placenta
Malignant neoplasms ,^ESCTCH689546,,Chorioadenoma destruens
Malignant neoplasms ,B9110,B911000,Malignant hydatidiform mole
Malignant neoplasms ,^ESCTCH689545,,Chorioadenoma
Malignant neoplasms ,B9110-2,B911012,Invasive mole - placenta
Malignant neoplasms ,BB60,BB60.00,[M]Skin appendage adenoma and carcinoma
Malignant neoplasms ,BB60z,BB60z00,[M]Skin appendage adenoma or carcinoma NOS
Malignant neoplasms ,ByuH2,ByuH200,[X]Neoplasm/uncertain+unknown behavior/oth fem genital organ
Malignant neoplasms ,^ESCTTU438310,,Tumor of skin
Malignant neoplasms ,^ESCTSK438309,,Skin tumor
Malignant neoplasms ,^ESCTTU438306,,Tumour of skin
Malignant neoplasms ,^ESCTSK438307,,Skin tumour
Malignant neoplasms ,^ESCTCU438305,,Cutaneous tumour
Malignant neoplasms ,^ESCTNE404545,,Neoplasm of uncertain behaviour of female genital organ
Malignant neoplasms ,^ESCT1191866,,Neoplasm of uncertain behavior of female genital organ
Malignant neoplasms ,^ESCTCU438308,,Cutaneous tumor
Malignant neoplasms ,BA022,BA02200,Neoplasm of unspecified nature of skin
Malignant neoplasms ,B9131,B913100,Neoplasm of uncertain behaviour of vulva
Malignant neoplasms ,ByuHB,ByuHB00,"[X]Neoplasm of uncert/unkn behav female genit organs, unspec"
Malignant neoplasms ,^ESCTNE405257,,Neoplasm of uncertain behavior of vulva
Malignant neoplasms ,^ESCTNE405227,,Neoplasm of uncertain behavior of vagina
Malignant neoplasms ,B9130,B913000,Neoplasm of uncertain behaviour of vagina
Malignant neoplasms ,B332z,B332z00,Malig neop skin of ear and external auricular canal NOS
Malignant neoplasms ,B915,B915.00,Neoplasm of uncertain behaviour of prostate
Malignant neoplasms ,^ESCTNE404907,,Neoplasm of uncertain behavior of prostate
Malignant neoplasms ,^ESCTNE405133,,Neoplasm of uncertain behavior of testis
Malignant neoplasms ,B914,B914.00,Neoplasm of uncertain behaviour of testis
Malignant neoplasms ,ByuH3,ByuH300,[X]Neoplsm/uncertain+unknown behavior/oth male genital organ
Malignant neoplasms ,^ESCTNE404865,,Neoplasm of uncertain behavior of penis
Malignant neoplasms ,^ESCTNE404512,,Neoplasm of uncertain behavior of epididymis
Malignant neoplasms ,^ESCTNE404959,,Neoplasm of uncertain behavior of scrotum
Malignant neoplasms ,B9162,B916200,Neoplasm of uncertain behaviour of scrotum
Malignant neoplasms ,B9161,B916100,Neoplasm of uncertain behaviour of epididymis
Malignant neoplasms ,B9160,B916000,Neoplasm of uncertain behaviour of penis
Malignant neoplasms ,^ESCT1191873,,Neoplasm of uncertain behavior of male genital organ
Malignant neoplasms ,^ESCTNE404719,,Neoplasm of uncertain behaviour of male genital organ
Malignant neoplasms ,BBL7z,BBL7z00,[M]Mixed or stromal renal neoplasm NOS
Malignant neoplasms ,^ESCTRE404654,,Renal neoplasm of uncertain behavior
Malignant neoplasms ,^ESCTRE438983,,Renal tumour
Malignant neoplasms ,^ESCTTU438984,,Tumour of kidney
Malignant neoplasms ,^ESCTNE438982,,Neoplasm of kidney
Malignant neoplasms ,^ESCTNE404652,,Neoplasm of uncertain behavior of kidney
Malignant neoplasms ,ByuH4,ByuH400,[X]Neoplasm/uncertain+unknown behavior/other urinary organs
Malignant neoplasms ,^ESCTNE405214,,Neoplasm of uncertain behaviour of urinary system
Malignant neoplasms ,^ESCTRE438986,,Renal tumor
Malignant neoplasms ,K1323,K132300,Acquired renal cyst with neoplastic change
Malignant neoplasms ,B91z1,B91z100,Neoplasm of uncertain behaviour of kidney
Malignant neoplasms ,B91z1-1,B91z111,Renal neoplasm of uncertain behaviour
Malignant neoplasms ,BB5az,BB5az00,[M]Renal adenoma or carcinoma NOS
Malignant neoplasms ,^ESCT1191869,,Neoplasm of uncertain behavior of urinary system
Malignant neoplasms ,^ESCTTU438985,,Tumor of kidney
Malignant neoplasms ,^ESCTNE404931,,Neoplasm of uncertain or unknown behavior of renal pelvis
Malignant neoplasms ,^ESCTNE404928,,Neoplasm of uncertain behaviour of renal pelvis
Malignant neoplasms ,^ESCTNE404929,,Neoplasm of uncertain behavior of renal pelvis
Malignant neoplasms ,B91z3,B91z300,Neoplasm of uncertain or unknown behaviour of renal pelvis
Malignant neoplasms ,B91z2,B91z200,Uncertain neoplasm ureter
Malignant neoplasms ,^ESCTNE405206,,Neoplasm of uncertain behaviour of ureter
Malignant neoplasms ,^ESCT1190293,,Neoplasm of uncertain behavior of ureter
Malignant neoplasms ,B91z0,B91z000,Uncertain neoplasm urethra
Malignant neoplasms ,^ESCT1190294,,Neoplasm of uncertain behavior of urethra
Malignant neoplasms ,^ESCTNE405210,,Neoplasm of uncertain behaviour of urethra
Malignant neoplasms ,^ESCTTU439003,,Tumor of urinary bladder
Malignant neoplasms ,^ESCTNG439004,,NGB - New growth of bladder
Malignant neoplasms ,B9170,B917000,Bladder polyp
Malignant neoplasms ,B917,B917.00,Neoplasm of uncertain behaviour of bladder
Malignant neoplasms ,BA04,BA04.00,Neoplasm of unspecified nature of bladder
Malignant neoplasms ,^ESCTNE404364,,Neoplasm of uncertain behavior of bladder
Malignant neoplasms ,^ESCTTU439002,,Tumour of urinary bladder
Malignant neoplasms ,B9260,B926000,Neoplasm of uncertain behaviour of cerebral meninges
Malignant neoplasms ,^ESCTNE404433,,Neoplasm of uncertain behavior of cerebral meninges
Malignant neoplasms ,^ESCTNE405099,,Neoplasm of uncertain behavior of spinal meninges
Malignant neoplasms ,B9261,B926100,Neoplasm of uncertain behaviour of spinal meninges
Malignant neoplasms ,^ESCTNE417168,,Neoplasm of uncertain behavior of meninges
Malignant neoplasms ,B926z,B926z00,Neoplasm of uncertain behaviour of meninges NOS
Malignant neoplasms ,B926,B926.00,Neoplasm of uncertain behaviour of meninges
Malignant neoplasms ,ByuH5,ByuH500,[X]Neoplasm/uncertain+unknown behaviour/other parts/CNS
Malignant neoplasms ,^ESCTNE404426,,Neoplasm of uncertain behaviour of central nervous system
Malignant neoplasms ,^ESCTNE475689,,"Neoplasm of uncertain or unknown behavior of brain, supratentorial"
Malignant neoplasms ,B9252,B925200,"Neoplasm of uncertain or unknown behav brain, supratentorial"
Malignant neoplasms ,^ESCT1191871,,Neoplasm of uncertain behavior of central nervous system
Malignant neoplasms ,B9253,B925300,"Neoplasm uncert / unkn behav brain, infratentorial"
Malignant neoplasms ,^ESCTNE475691,,"Neoplasm of uncertain or unknown behavior of brain, infratentorial"
Malignant neoplasms ,B9250,B925000,Neoplasm of uncertain behaviour of brain
Malignant neoplasms ,^ESCTNE404390,,Neoplasm of uncertain behavior of brain
Malignant neoplasms ,^ESCTNE404476,,Neoplasm of uncertain behaviour of cranial nerve
Malignant neoplasms ,^ESCTNE404477,,Neoplasm of uncertain behavior of cranial nerve
Malignant neoplasms ,B92z0,B92z000,Neoplasm of uncertain behaviour of cranial nerves
Malignant neoplasms ,^ESCTNE405097,,Neoplasm of uncertain behavior of spinal cord
Malignant neoplasms ,B9251,B925100,Neoplasm of uncertain behaviour of spinal cord
Malignant neoplasms ,^ESCTNE404801,,Neoplasm of uncertain behavior of nervous system
Malignant neoplasms ,B92-1,B92..11,Neoplasm of uncertain behaviour of nervous system
Malignant neoplasms ,^ESCTNE405157,,Neoplasm of uncertain behavior of thyroid gland
Malignant neoplasms ,B9240,B924000,Neoplasm of uncertain behaviour of thyroid gland
Malignant neoplasms ,^ESCTAD439236,,Adrenal tumour
Malignant neoplasms ,^ESCTNE439235,,Neoplasm of adrenal gland
Malignant neoplasms ,^ESCTAD439238,,Adrenal tumor
Malignant neoplasms ,^ESCTTU439239,,Tumor of adrenal gland
Malignant neoplasms ,B922,B922.00,Neoplasm of uncertain behaviour of adrenal gland
Malignant neoplasms ,^ESCTNE404316,,Neoplasm of uncertain behavior of adrenal
Malignant neoplasms ,^ESCTTU439237,,Tumour of adrenal gland
Malignant neoplasms ,^ESCTNE404315,,Neoplasm of uncertain behavior of adrenal gland
Malignant neoplasms ,^ESCTNE404843,,Neoplasm of uncertain behavior of parathyroid gland
